transaction_id,user_id,plan_id,billing_date,amount_paid,payment_status
50632,1089,2,2026-05-16,79.0,Success
50633,1090,2,2025-02-10,79.0,Success
50634,1090,2,2025-03-12,79.0,Success
50635,1090,2,2025-04-11,79.0,Success
50636,1090,2,2025-05-11,0.0,Failed
50637,1090,2,2025-06-10,79.0,Success
50638,1090,2,2025-07-10,79.0,Success
50639,1090,2,2025-08-09,79.0,Success
50640,1090,2,2025-09-08,79.0,Success
50641,1090,2,2025-10-08,0.0,Failed
50642,1090,2,2025-11-07,79.0,Success
50643,1090,2,2025-12-07,79.0,Success
50644,1090,2,2026-01-06,79.0,Success
50645,1090,2,2026-02-05,79.0,Success
50646,1090,2,2026-03-07,79.0,Success
50647,1090,2,2026-04-06,79.0,Success
50648,1090,2,2026-05-06,79.0,Success
50649,1091,1,2025-01-28,29.0,Success
50650,1091,1,2025-02-27,29.0,Success
50651,1091,1,2025-03-29,29.0,Success
50652,1091,1,2025-04-28,0.0,Failed
50653,1091,1,2025-05-28,29.0,Success
50654,1091,1,2025-06-27,29.0,Success
50655,1091,1,2025-07-27,29.0,Success
50656,1091,1,2025-08-26,29.0,Success
50657,1091,1,2025-09-25,29.0,Success
50658,1091,1,2025-10-25,29.0,Success
50659,1091,1,2025-11-24,29.0,Success
50660,1091,1,2025-12-24,29.0,Success
50661,1092,1,2025-05-15,29.0,Success
50662,1092,1,2025-06-14,29.0,Success
50663,1092,1,2025-07-14,29.0,Success
50664,1092,1,2025-08-13,29.0,Success
50665,1092,1,2025-09-12,29.0,Success
50666,1092,1,2025-10-12,29.0,Success
50667,1093,2,2025-07-20,79.0,Success
50668,1093,2,2025-08-19,79.0,Success
50669,1093,2,2025-09-18,79.0,Success
50670,1093,2,2025-10-18,79.0,Success
50671,1093,2,2025-11-17,79.0,Success
50672,1093,2,2025-12-17,79.0,Success
50673,1093,2,2026-01-16,79.0,Success
50674,1093,2,2026-02-15,79.0,Success
50675,1093,2,2026-03-17,79.0,Success
50676,1093,2,2026-04-16,79.0,Success
50677,1093,2,2026-05-16,79.0,Success
50678,1094,1,2025-02-02,29.0,Success
50679,1094,1,2025-03-04,29.0,Success
50680,1094,1,2025-04-03,29.0,Success
50681,1094,1,2025-05-03,29.0,Success
50682,1094,1,2025-06-02,29.0,Success
50683,1094,1,2025-07-02,29.0,Success
50684,1094,1,2025-08-01,29.0,Success
50685,1094,1,2025-08-31,29.0,Success
50686,1094,1,2025-09-30,29.0,Success
50687,1094,1,2025-10-30,29.0,Success
50688,1094,1,2025-11-29,29.0,Success
50689,1094,1,2025-12-29,29.0,Success
50690,1095,1,2025-02-17,29.0,Success
50691,1095,1,2025-03-19,29.0,Success
50692,1095,1,2025-04-18,29.0,Success
50693,1095,1,2025-05-18,29.0,Success
50694,1095,1,2025-06-17,29.0,Success
50695,1095,1,2025-07-17,29.0,Success
50696,1095,1,2025-08-16,29.0,Success
50697,1095,1,2025-09-15,29.0,Success
50698,1095,1,2025-10-15,29.0,Success
50699,1095,1,2025-11-14,29.0,Success
50700,1095,1,2025-12-14,29.0,Success
50701,1095,1,2026-01-13,29.0,Success
50702,1095,1,2026-02-12,29.0,Success
50703,1095,1,2026-03-14,29.0,Success
50704,1095,1,2026-04-13,29.0,Success
50705,1095,1,2026-05-13,29.0,Success
50706,1096,1,2026-05-18,29.0,Success
50707,1097,1,2026-02-11,29.0,Success
50708,1097,1,2026-03-13,29.0,Success
50709,1097,1,2026-04-12,29.0,Success
50710,1097,1,2026-05-12,29.0,Success
50711,1098,1,2025-04-09,29.0,Success
50712,1098,1,2025-05-09,29.0,Success
50713,1098,1,2025-06-08,29.0,Success
50714,1098,1,2025-07-08,29.0,Success
50715,1098,1,2025-08-07,29.0,Success
50716,1098,1,2025-09-06,29.0,Success
50717,1098,1,2025-10-06,29.0,Success
50718,1098,1,2025-11-05,29.0,Success
50719,1098,1,2025-12-05,29.0,Success
50720,1098,1,2026-01-04,29.0,Success
50721,1098,1,2026-02-03,29.0,Success
50722,1098,1,2026-03-05,29.0,Success
50723,1099,1,2026-04-07,29.0,Success
50724,1099,1,2026-05-07,29.0,Success
50725,1100,2,2025-01-05,79.0,Success
50726,1100,2,2025-02-04,79.0,Success
50727,1100,2,2025-03-06,0.0,Failed
50728,1100,2,2025-04-05,79.0,Success
50729,1100,2,2025-05-05,79.0,Success
50730,1100,2,2025-06-04,79.0,Success
50731,1100,2,2025-07-04,79.0,Success
50732,1100,2,2025-08-03,79.0,Success
50733,1100,2,2025-09-02,79.0,Success
50734,1100,2,2025-10-02,0.0,Failed
50735,1100,2,2025-11-01,79.0,Success
50736,1100,2,2025-12-01,79.0,Success
50737,1100,2,2025-12-31,79.0,Success
50738,1100,2,2026-01-30,79.0,Success
50739,1100,2,2026-03-01,79.0,Success
50740,1100,2,2026-03-31,79.0,Success
50741,1100,2,2026-04-30,79.0,Success
50742,1100,2,2026-05-30,79.0,Success
50743,1101,2,2025-08-06,79.0,Success
50744,1101,2,2025-09-05,79.0,Success
50745,1101,2,2025-10-05,79.0,Success
50746,1101,2,2025-11-04,79.0,Success
50747,1101,2,2025-12-04,79.0,Success
50748,1101,2,2026-01-03,79.0,Success
50749,1101,2,2026-02-02,79.0,Success
50750,1101,2,2026-03-04,79.0,Success
50751,1101,2,2026-04-03,79.0,Success
50752,1101,2,2026-05-03,79.0,Success
50753,1102,2,2026-05-18,79.0,Success
50754,1103,1,2026-02-02,29.0,Success
50755,1103,1,2026-03-04,29.0,Success
50756,1103,1,2026-04-03,29.0,Success
50757,1103,1,2026-05-03,29.0,Success
50758,1104,1,2026-01-28,29.0,Success
50759,1104,1,2026-02-27,29.0,Success
50760,1104,1,2026-03-29,29.0,Success
50761,1104,1,2026-04-28,29.0,Success
50762,1104,1,2026-05-28,29.0,Success
50763,1105,1,2025-07-26,29.0,Success
50764,1105,1,2025-08-25,29.0,Success
50765,1105,1,2025-09-24,29.0,Success
50766,1105,1,2025-10-24,29.0,Success
50767,1105,1,2025-11-23,29.0,Success
50768,1105,1,2025-12-23,0.0,Failed
50769,1105,1,2026-01-22,29.0,Success
50770,1105,1,2026-02-21,29.0,Success
50771,1105,1,2026-03-23,29.0,Success
50772,1105,1,2026-04-22,29.0,Success
50773,1105,1,2026-05-22,29.0,Success
50774,1106,2,2025-01-15,79.0,Success
50775,1106,2,2025-02-14,79.0,Success
50776,1106,2,2025-03-16,79.0,Success
50777,1106,2,2025-04-15,79.0,Success
50778,1106,2,2025-05-15,79.0,Success
50779,1106,2,2025-06-14,79.0,Success
50780,1107,2,2026-04-06,79.0,Success
50781,1107,2,2026-05-06,79.0,Success
50782,1108,1,2025-08-29,29.0,Success
50783,1108,1,2025-09-28,29.0,Success
50784,1108,1,2025-10-28,29.0,Success
50785,1109,3,2025-04-06,149.0,Success
50786,1109,3,2025-05-06,149.0,Success
50787,1109,3,2025-06-05,149.0,Success
50788,1110,1,2026-04-30,29.0,Success
50789,1110,1,2026-05-30,29.0,Success
50790,1111,2,2026-02-11,79.0,Success
50791,1111,2,2026-03-13,79.0,Success
50792,1111,2,2026-04-12,79.0,Success
50793,1111,2,2026-05-12,79.0,Success
50794,1112,2,2025-08-19,79.0,Success
50795,1112,2,2025-09-18,79.0,Success
50796,1112,2,2025-10-18,79.0,Success
50797,1112,2,2025-11-17,79.0,Success
50798,1112,2,2025-12-17,79.0,Success
50799,1112,2,2026-01-16,79.0,Success
50800,1112,2,2026-02-15,79.0,Success
50801,1112,2,2026-03-17,79.0,Success
50802,1112,2,2026-04-16,79.0,Success
50803,1112,2,2026-05-16,0.0,Failed
50804,1113,3,2025-06-20,0.0,Failed
50805,1113,3,2025-07-20,149.0,Success
50806,1113,3,2025-08-19,149.0,Success
50807,1113,3,2025-09-18,149.0,Success
50808,1113,3,2025-10-18,149.0,Success
50809,1113,3,2025-11-17,149.0,Success
50810,1113,3,2025-12-17,149.0,Success
50811,1113,3,2026-01-16,0.0,Failed
50812,1113,3,2026-02-15,149.0,Success
50813,1113,3,2026-03-17,149.0,Success
50814,1113,3,2026-04-16,149.0,Success
50815,1113,3,2026-05-16,149.0,Success
50816,1114,2,2025-02-05,79.0,Success
50817,1114,2,2025-03-07,79.0,Success
50818,1114,2,2025-04-06,79.0,Success
50819,1114,2,2025-05-06,79.0,Success
50820,1114,2,2025-06-05,79.0,Success
50821,1114,2,2025-07-05,79.0,Success
50822,1114,2,2025-08-04,0.0,Failed
50823,1114,2,2025-09-03,79.0,Success
50824,1114,2,2025-10-03,0.0,Failed
50825,1114,2,2025-11-02,79.0,Success
50826,1114,2,2025-12-02,79.0,Success
50827,1114,2,2026-01-01,79.0,Success
50828,1114,2,2026-01-31,0.0,Failed
50829,1114,2,2026-03-02,79.0,Success
50830,1114,2,2026-04-01,79.0,Success
50831,1114,2,2026-05-01,79.0,Success
50832,1114,2,2026-05-31,79.0,Success
50833,1115,2,2025-06-09,79.0,Success
50834,1115,2,2025-07-09,79.0,Success
50835,1115,2,2025-08-08,79.0,Success
50836,1115,2,2025-09-07,79.0,Success
50837,1115,2,2025-10-07,79.0,Success
50838,1115,2,2025-11-06,79.0,Success
50839,1115,2,2025-12-06,79.0,Success
50840,1115,2,2026-01-05,79.0,Success
50841,1115,2,2026-02-04,79.0,Success
50842,1115,2,2026-03-06,79.0,Success
50843,1115,2,2026-04-05,79.0,Success
50844,1115,2,2026-05-05,79.0,Success
50845,1116,1,2025-08-31,29.0,Success
50846,1116,1,2025-09-30,29.0,Success
50847,1116,1,2025-10-30,29.0,Success
50848,1116,1,2025-11-29,29.0,Success
50849,1116,1,2025-12-29,0.0,Failed
50850,1116,1,2026-01-28,29.0,Success
50851,1116,1,2026-02-27,29.0,Success
50852,1116,1,2026-03-29,29.0,Success
50853,1116,1,2026-04-28,29.0,Success
50854,1116,1,2026-05-28,29.0,Success
50855,1117,2,2025-03-27,79.0,Success
50856,1117,2,2025-04-26,79.0,Success
50857,1117,2,2025-05-26,79.0,Success
50858,1117,2,2025-06-25,79.0,Success
50859,1117,2,2025-07-25,79.0,Success
50860,1117,2,2025-08-24,79.0,Success
50861,1117,2,2025-09-23,79.0,Success
50862,1117,2,2025-10-23,79.0,Success
50863,1117,2,2025-11-22,79.0,Success
50864,1117,2,2025-12-22,79.0,Success
50865,1117,2,2026-01-21,79.0,Success
50866,1117,2,2026-02-20,79.0,Success
50867,1117,2,2026-03-22,79.0,Success
50868,1117,2,2026-04-21,79.0,Success
50869,1117,2,2026-05-21,79.0,Success
50870,1118,1,2025-01-28,29.0,Success
50871,1118,1,2025-02-27,29.0,Success
50872,1118,1,2025-03-29,29.0,Success
50873,1118,1,2025-04-28,29.0,Success
50874,1118,1,2025-05-28,29.0,Success
50875,1118,1,2025-06-27,29.0,Success
50876,1118,1,2025-07-27,29.0,Success
50877,1118,1,2025-08-26,29.0,Success
50878,1118,1,2025-09-25,29.0,Success
50879,1118,1,2025-10-25,29.0,Success
50880,1118,1,2025-11-24,29.0,Success
50881,1118,1,2025-12-24,29.0,Success
50882,1118,1,2026-01-23,29.0,Success
50883,1118,1,2026-02-22,29.0,Success
50884,1118,1,2026-03-24,29.0,Success
50885,1118,1,2026-04-23,29.0,Success
50886,1118,1,2026-05-23,29.0,Success
50887,1119,3,2025-12-06,149.0,Success
50888,1119,3,2026-01-05,149.0,Success
50889,1119,3,2026-02-04,149.0,Success
50890,1119,3,2026-03-06,149.0,Success
50891,1119,3,2026-04-05,149.0,Success
50892,1119,3,2026-05-05,149.0,Success
50893,1120,2,2025-11-27,0.0,Failed
50894,1120,2,2025-12-27,79.0,Success
50895,1120,2,2026-01-26,79.0,Success
50896,1120,2,2026-02-25,79.0,Success
50897,1120,2,2026-03-27,0.0,Failed
50898,1120,2,2026-04-26,79.0,Success
50899,1120,2,2026-05-26,79.0,Success
50900,1121,2,2026-05-21,79.0,Success
50901,1122,1,2025-12-14,29.0,Success
50902,1122,1,2026-01-13,29.0,Success
50903,1122,1,2026-02-12,29.0,Success
50904,1122,1,2026-03-14,29.0,Success
50905,1122,1,2026-04-13,29.0,Success
50906,1122,1,2026-05-13,0.0,Failed
50907,1123,2,2026-04-18,79.0,Success
50908,1123,2,2026-05-18,79.0,Success
50909,1124,2,2025-08-19,79.0,Success
50910,1124,2,2025-09-18,79.0,Success
50911,1124,2,2025-10-18,79.0,Success
50912,1124,2,2025-11-17,79.0,Success
50913,1124,2,2025-12-17,79.0,Success
50914,1124,2,2026-01-16,79.0,Success
50915,1124,2,2026-02-15,79.0,Success
50916,1124,2,2026-03-17,79.0,Success
50917,1124,2,2026-04-16,79.0,Success
50918,1124,2,2026-05-16,79.0,Success
50919,1125,2,2025-07-09,79.0,Success
50920,1125,2,2025-08-08,79.0,Success
50921,1125,2,2025-09-07,79.0,Success
50922,1125,2,2025-10-07,79.0,Success
50923,1125,2,2025-11-06,79.0,Success
50924,1125,2,2025-12-06,79.0,Success
50925,1125,2,2026-01-05,79.0,Success
50926,1125,2,2026-02-04,79.0,Success
50927,1125,2,2026-03-06,79.0,Success
50928,1125,2,2026-04-05,79.0,Success
50929,1125,2,2026-05-05,79.0,Success
50930,1126,1,2025-08-13,29.0,Success
50931,1126,1,2025-09-12,29.0,Success
50932,1126,1,2025-10-12,29.0,Success
50933,1126,1,2025-11-11,29.0,Success
50934,1126,1,2025-12-11,29.0,Success
50935,1126,1,2026-01-10,29.0,Success
50936,1126,1,2026-02-09,29.0,Success
50937,1126,1,2026-03-11,29.0,Success
50938,1126,1,2026-04-10,29.0,Success
50939,1126,1,2026-05-10,29.0,Success
50940,1127,1,2026-01-20,29.0,Success
50941,1127,1,2026-02-19,29.0,Success
50942,1127,1,2026-03-21,29.0,Success
50943,1127,1,2026-04-20,29.0,Success
50944,1127,1,2026-05-20,29.0,Success
50945,1128,1,2026-01-12,29.0,Success
50946,1128,1,2026-02-11,29.0,Success
50947,1128,1,2026-03-13,29.0,Success
50948,1128,1,2026-04-12,29.0,Success
50949,1128,1,2026-05-12,29.0,Success
50950,1129,1,2025-10-10,29.0,Success
50951,1129,1,2025-11-09,29.0,Success
50952,1129,1,2025-12-09,29.0,Success
50953,1129,1,2026-01-08,29.0,Success
50954,1129,1,2026-02-07,29.0,Success
50955,1129,1,2026-03-09,29.0,Success
50956,1129,1,2026-04-08,29.0,Success
50957,1129,1,2026-05-08,29.0,Success
50958,1130,3,2025-09-16,149.0,Success
50959,1130,3,2025-10-16,149.0,Success
50960,1130,3,2025-11-15,149.0,Success
50961,1130,3,2025-12-15,149.0,Success
50962,1130,3,2026-01-14,149.0,Success
50963,1130,3,2026-02-13,149.0,Success
50964,1130,3,2026-03-15,149.0,Success
50965,1130,3,2026-04-14,149.0,Success
50966,1130,3,2026-05-14,149.0,Success
50967,1131,1,2025-12-25,29.0,Success
50968,1131,1,2026-01-24,29.0,Success
50969,1131,1,2026-02-23,29.0,Success
50970,1131,1,2026-03-25,29.0,Success
50971,1131,1,2026-04-24,29.0,Success
50972,1131,1,2026-05-24,29.0,Success
50973,1132,3,2026-04-01,149.0,Success
50974,1132,3,2026-05-01,149.0,Success
50975,1132,3,2026-05-31,149.0,Success
50976,1133,1,2026-02-15,29.0,Success
50977,1133,1,2026-03-17,29.0,Success
50978,1133,1,2026-04-16,29.0,Success
50979,1133,1,2026-05-16,29.0,Success
50980,1134,1,2025-11-14,0.0,Failed
50981,1134,1,2025-12-14,29.0,Success
50982,1134,1,2026-01-13,29.0,Success
50983,1134,1,2026-02-12,29.0,Success
50984,1134,1,2026-03-14,29.0,Success
50985,1134,1,2026-04-13,29.0,Success
50986,1134,1,2026-05-13,29.0,Success
50987,1135,2,2025-08-13,79.0,Success
50988,1135,2,2025-09-12,79.0,Success
50989,1135,2,2025-10-12,79.0,Success
50990,1135,2,2025-11-11,79.0,Success
50991,1135,2,2025-12-11,79.0,Success
50992,1135,2,2026-01-10,79.0,Success
50993,1135,2,2026-02-09,79.0,Success
50994,1135,2,2026-03-11,79.0,Success
50995,1135,2,2026-04-10,79.0,Success
50996,1135,2,2026-05-10,79.0,Success
50997,1136,2,2025-08-22,79.0,Success
50998,1136,2,2025-09-21,79.0,Success
50999,1136,2,2025-10-21,79.0,Success
51000,1136,2,2025-11-20,79.0,Success
51001,1136,2,2025-12-20,79.0,Success
51002,1136,2,2026-01-19,79.0,Success
51003,1136,2,2026-02-18,79.0,Success
51004,1136,2,2026-03-20,79.0,Success
51005,1136,2,2026-04-19,79.0,Success
51006,1136,2,2026-05-19,0.0,Failed
51007,1137,1,2026-01-09,29.0,Success
51008,1137,1,2026-02-08,29.0,Success
51009,1137,1,2026-03-10,29.0,Success
51010,1137,1,2026-04-09,29.0,Success
51011,1137,1,2026-05-09,29.0,Success
51012,1138,2,2026-04-17,79.0,Success
51013,1138,2,2026-05-17,79.0,Success
51014,1139,2,2025-08-21,79.0,Success
51015,1139,2,2025-09-20,79.0,Success
51016,1139,2,2025-10-20,79.0,Success
51017,1139,2,2025-11-19,79.0,Success
51018,1139,2,2025-12-19,79.0,Success
51019,1139,2,2026-01-18,79.0,Success
51020,1139,2,2026-02-17,79.0,Success
51021,1139,2,2026-03-19,79.0,Success
51022,1139,2,2026-04-18,79.0,Success
51023,1139,2,2026-05-18,79.0,Success
51024,1140,1,2025-04-23,29.0,Success
51025,1140,1,2025-05-23,29.0,Success
51026,1140,1,2025-06-22,29.0,Success
51027,1140,1,2025-07-22,29.0,Success
51028,1140,1,2025-08-21,29.0,Success
51029,1140,1,2025-09-20,29.0,Success
51030,1140,1,2025-10-20,0.0,Failed
51031,1140,1,2025-11-19,29.0,Success
51032,1140,1,2025-12-19,29.0,Success
51033,1140,1,2026-01-18,29.0,Success
51034,1140,1,2026-02-17,29.0,Success
51035,1140,1,2026-03-19,0.0,Failed
51036,1140,1,2026-04-18,29.0,Success
51037,1140,1,2026-05-18,29.0,Success
51038,1141,3,2026-05-12,149.0,Success
51039,1142,3,2026-03-18,0.0,Failed
51040,1142,3,2026-04-17,149.0,Success
51041,1142,3,2026-05-17,149.0,Success
51042,1143,2,2025-09-25,79.0,Success
51043,1143,2,2025-10-25,79.0,Success
51044,1143,2,2025-11-24,79.0,Success
51045,1143,2,2025-12-24,79.0,Success
51046,1143,2,2026-01-23,79.0,Success
51047,1143,2,2026-02-22,79.0,Success
51048,1143,2,2026-03-24,79.0,Success
51049,1143,2,2026-04-23,79.0,Success
51050,1143,2,2026-05-23,79.0,Success
51051,1144,1,2026-05-25,29.0,Success
51052,1145,2,2026-01-21,79.0,Success
51053,1145,2,2026-02-20,79.0,Success
51054,1145,2,2026-03-22,79.0,Success
51055,1145,2,2026-04-21,79.0,Success
51056,1145,2,2026-05-21,79.0,Success
51057,1146,1,2026-01-22,29.0,Success
51058,1146,1,2026-02-21,29.0,Success
51059,1146,1,2026-03-23,29.0,Success
51060,1146,1,2026-04-22,29.0,Success
51061,1146,1,2026-05-22,29.0,Success
51062,1147,1,2025-04-23,29.0,Success
51063,1147,1,2025-05-23,0.0,Failed
51064,1147,1,2025-06-22,29.0,Success
51065,1147,1,2025-07-22,29.0,Success
51066,1147,1,2025-08-21,29.0,Success
51067,1147,1,2025-09-20,29.0,Success
51068,1147,1,2025-10-20,29.0,Success
51069,1147,1,2025-11-19,29.0,Success
51070,1147,1,2025-12-19,29.0,Success
51071,1147,1,2026-01-18,29.0,Success
51072,1147,1,2026-02-17,29.0,Success
51073,1147,1,2026-03-19,29.0,Success
51074,1147,1,2026-04-18,29.0,Success
51075,1147,1,2026-05-18,29.0,Success
51076,1148,1,2025-03-22,29.0,Success
51077,1148,1,2025-04-21,29.0,Success
51078,1148,1,2025-05-21,29.0,Success
51079,1148,1,2025-06-20,29.0,Success
51080,1148,1,2025-07-20,29.0,Success
51081,1148,1,2025-08-19,29.0,Success
51082,1148,1,2025-09-18,29.0,Success
51083,1148,1,2025-10-18,29.0,Success
51084,1148,1,2025-11-17,29.0,Success
51085,1148,1,2025-12-17,29.0,Success
51086,1148,1,2026-01-16,29.0,Success
51087,1148,1,2026-02-15,29.0,Success
51088,1149,1,2025-04-23,29.0,Success
51089,1149,1,2025-05-23,29.0,Success
51090,1149,1,2025-06-22,29.0,Success
51091,1149,1,2025-07-22,29.0,Success
51092,1149,1,2025-08-21,29.0,Success
51093,1149,1,2025-09-20,29.0,Success
51094,1149,1,2025-10-20,29.0,Success
51095,1149,1,2025-11-19,29.0,Success
51096,1149,1,2025-12-19,29.0,Success
51097,1149,1,2026-01-18,29.0,Success
51098,1149,1,2026-02-17,29.0,Success
51099,1149,1,2026-03-19,29.0,Success
51100,1149,1,2026-04-18,29.0,Success
51101,1149,1,2026-05-18,29.0,Success
51102,1150,3,2025-01-02,149.0,Success
51103,1150,3,2025-02-01,149.0,Success
51104,1150,3,2025-03-03,149.0,Success
51105,1150,3,2025-04-02,149.0,Success
51106,1150,3,2025-05-02,149.0,Success
51107,1150,3,2025-06-01,149.0,Success
51108,1150,3,2025-07-01,149.0,Success
51109,1150,3,2025-07-31,149.0,Success
51110,1150,3,2025-08-30,149.0,Success
51111,1150,3,2025-09-29,149.0,Success
51112,1150,3,2025-10-29,149.0,Success
51113,1150,3,2025-11-28,149.0,Success
51114,1150,3,2025-12-28,149.0,Success
51115,1150,3,2026-01-27,149.0,Success
51116,1150,3,2026-02-26,149.0,Success
51117,1150,3,2026-03-28,149.0,Success
51118,1150,3,2026-04-27,149.0,Success
51119,1150,3,2026-05-27,149.0,Success
51120,1151,2,2025-08-08,79.0,Success
51121,1151,2,2025-09-07,79.0,Success
51122,1151,2,2025-10-07,79.0,Success
51123,1151,2,2025-11-06,79.0,Success
51124,1151,2,2025-12-06,79.0,Success
51125,1151,2,2026-01-05,79.0,Success
51126,1151,2,2026-02-04,79.0,Success
51127,1151,2,2026-03-06,79.0,Success
51128,1151,2,2026-04-05,79.0,Success
51129,1151,2,2026-05-05,79.0,Success
51130,1152,2,2025-08-13,79.0,Success
51131,1152,2,2025-09-12,79.0,Success
51132,1152,2,2025-10-12,79.0,Success
51133,1152,2,2025-11-11,79.0,Success
51134,1152,2,2025-12-11,79.0,Success
51135,1152,2,2026-01-10,79.0,Success
51136,1152,2,2026-02-09,79.0,Success
51137,1152,2,2026-03-11,79.0,Success
51138,1152,2,2026-04-10,79.0,Success
51139,1152,2,2026-05-10,79.0,Success
51140,1153,1,2026-01-20,29.0,Success
51141,1153,1,2026-02-19,29.0,Success
51142,1153,1,2026-03-21,29.0,Success
51143,1153,1,2026-04-20,29.0,Success
51144,1153,1,2026-05-20,29.0,Success
51145,1154,1,2026-02-07,29.0,Success
51146,1154,1,2026-03-09,29.0,Success
51147,1154,1,2026-04-08,29.0,Success
51148,1154,1,2026-05-08,29.0,Success
51149,1155,1,2025-05-10,29.0,Success
51150,1155,1,2025-06-09,29.0,Success
51151,1155,1,2025-07-09,29.0,Success
51152,1155,1,2025-08-08,0.0,Failed
51153,1155,1,2025-09-07,29.0,Success
51154,1155,1,2025-10-07,29.0,Success
51155,1155,1,2025-11-06,29.0,Success
51156,1155,1,2025-12-06,29.0,Success
51157,1155,1,2026-01-05,29.0,Success
51158,1155,1,2026-02-04,29.0,Success
51159,1155,1,2026-03-06,29.0,Success
51160,1155,1,2026-04-05,29.0,Success
51161,1155,1,2026-05-05,29.0,Success
51162,1156,3,2025-02-22,149.0,Success
51163,1156,3,2025-03-24,149.0,Success
51164,1156,3,2025-04-23,149.0,Success
51165,1156,3,2025-05-23,149.0,Success
51166,1157,1,2026-02-20,29.0,Success
51167,1157,1,2026-03-22,0.0,Failed
51168,1157,1,2026-04-21,29.0,Success
51169,1157,1,2026-05-21,29.0,Success
51170,1158,3,2025-09-04,149.0,Success
51171,1158,3,2025-10-04,149.0,Success
51172,1158,3,2025-11-03,149.0,Success
51173,1158,3,2025-12-03,149.0,Success
51174,1158,3,2026-01-02,149.0,Success
51175,1158,3,2026-02-01,149.0,Success
51176,1158,3,2026-03-03,149.0,Success
51177,1158,3,2026-04-02,149.0,Success
51178,1158,3,2026-05-02,149.0,Success
51179,1159,2,2026-03-15,79.0,Success
51180,1159,2,2026-04-14,79.0,Success
51181,1159,2,2026-05-14,79.0,Success
51182,1160,1,2025-07-22,29.0,Success
51183,1160,1,2025-08-21,29.0,Success
