log_id,user_id,log_date,minutes_active,features_used,support_tickets_opened
900734,1147,2026-03-13,52,5,0
900735,1147,2026-05-11,51,3,0
900736,1148,2025-05-30,110,1,0
900737,1148,2025-12-05,47,7,0
900738,1148,2025-09-13,107,3,0
900739,1148,2025-08-02,115,4,0
900740,1148,2025-08-23,32,6,0
900741,1149,2025-11-20,46,1,0
900742,1149,2026-04-17,106,5,0
900743,1149,2025-05-07,29,7,0
900744,1149,2025-08-20,102,3,0
900745,1149,2025-10-15,83,2,0
900746,1150,2025-02-14,119,2,0
900747,1150,2026-02-02,101,1,0
900748,1150,2025-10-05,76,5,0
900749,1150,2026-05-25,86,4,0
900750,1150,2026-04-30,52,7,0
900751,1151,2025-11-11,44,2,0
900752,1151,2026-02-03,75,7,0
900753,1151,2025-08-15,46,4,0
900754,1151,2025-12-31,35,2,0
900755,1151,2025-08-12,110,6,0
900756,1152,2026-03-21,89,2,0
900757,1152,2025-10-21,23,5,0
900758,1152,2025-11-09,22,2,0
900759,1152,2026-02-04,119,1,1
900760,1152,2025-10-08,35,3,0
900761,1153,2026-04-02,41,2,0
900762,1153,2026-03-02,102,1,0
900763,1153,2026-02-26,43,4,0
900764,1153,2026-03-20,85,6,0
900765,1153,2026-03-13,115,4,0
900766,1154,2026-02-14,31,3,0
900767,1154,2026-03-29,101,5,0
900768,1154,2026-05-17,46,1,0
900769,1154,2026-03-17,109,7,0
900770,1154,2026-02-13,86,5,1
900771,1155,2025-08-08,82,1,0
900772,1155,2025-09-24,113,6,0
900773,1155,2026-05-13,72,7,0
900774,1155,2025-12-25,73,1,0
900775,1155,2025-05-29,26,5,0
900776,1156,2025-02-27,9,7,1
900777,1156,2025-05-30,21,5,1
900778,1156,2025-03-23,25,4,0
900779,1156,2025-06-13,6,5,1
900780,1156,2025-05-14,15,1,2
900781,1157,2026-05-14,73,6,0
900782,1157,2026-02-25,97,7,0
900783,1157,2026-05-14,63,1,0
900784,1157,2026-03-23,72,6,0
900785,1157,2026-04-12,27,6,0
900786,1158,2025-10-09,87,2,0
900787,1158,2026-01-13,49,3,0
900788,1158,2025-09-07,42,6,0
900789,1158,2025-11-14,116,7,0
900790,1158,2026-04-21,24,7,0
900791,1159,2026-04-30,111,2,0
900792,1159,2026-05-26,54,6,0
900793,1159,2026-05-24,72,4,0
900794,1159,2026-04-03,88,5,0
900795,1159,2026-03-20,88,1,0
900796,1160,2025-09-24,63,7,0
900797,1160,2026-01-08,101,7,0
900798,1160,2026-02-15,94,4,0
900799,1160,2025-07-31,117,1,0
900800,1160,2025-11-14,63,7,0
900801,1161,2026-04-17,92,6,0
900802,1161,2026-03-14,67,3,0
900803,1161,2026-02-08,115,7,0
900804,1161,2026-02-07,101,4,0
900805,1161,2026-01-09,105,2,0
900806,1162,2025-10-08,113,6,0
900807,1162,2025-08-01,52,2,0
900808,1162,2026-04-23,78,7,0
900809,1162,2025-08-24,74,2,0
900810,1162,2025-07-06,35,6,0
900811,1163,2026-04-03,99,6,1
900812,1163,2026-04-12,104,5,0
900813,1163,2026-02-22,79,3,0
900814,1163,2026-04-13,59,5,0
900815,1163,2026-04-19,25,2,0
900816,1164,2025-11-28,53,7,0
900817,1164,2025-12-20,98,2,0
900818,1164,2026-03-01,58,2,0
900819,1164,2025-10-28,107,5,0
900820,1164,2025-11-17,46,1,0
900821,1165,2026-02-04,22,3,0
900822,1165,2025-10-25,105,1,0
900823,1165,2026-02-06,38,5,1
900824,1165,2025-12-11,94,5,0
900825,1165,2026-01-01,88,3,0
900826,1166,2025-08-14,72,5,0
900827,1166,2026-04-21,95,6,0
900828,1166,2026-01-08,43,2,0
900829,1166,2026-01-07,58,2,1
900830,1166,2025-07-22,93,4,0
900831,1167,2026-05-26,97,2,0
900832,1167,2026-05-30,52,4,0
900833,1167,2026-05-30,89,5,0
900834,1167,2026-05-28,45,6,0
900835,1167,2026-05-30,21,7,0
900836,1168,2026-01-19,86,5,0
900837,1168,2026-03-25,45,3,0
900838,1168,2025-11-18,55,3,0
900839,1168,2026-01-13,52,7,0
900840,1168,2025-09-16,30,3,0
900841,1169,2025-07-25,55,7,0
900842,1169,2026-04-26,33,5,0
900843,1169,2026-04-30,24,6,0
900844,1169,2026-02-01,107,1,1
900845,1169,2025-08-14,79,4,0
900846,1170,2025-10-22,99,7,0
900847,1170,2026-02-25,97,7,0
900848,1170,2025-11-24,95,5,1
900849,1170,2025-12-31,118,2,0
900850,1170,2025-06-16,95,3,0
900851,1171,2025-11-16,58,3,0
900852,1171,2025-09-15,53,1,0
900853,1171,2025-10-30,38,7,0
900854,1171,2026-01-31,119,1,0
900855,1171,2026-05-15,111,2,0
900856,1172,2026-01-26,28,6,0
900857,1172,2026-02-13,20,4,0
900858,1172,2025-11-26,55,1,0
900859,1172,2026-02-07,43,4,0
900860,1172,2026-03-15,87,1,0
900861,1173,2026-05-20,62,1,0
900862,1173,2026-05-14,101,3,0
900863,1173,2026-05-20,90,4,0
900864,1173,2026-05-03,23,2,0
900865,1173,2026-05-14,112,2,0
900866,1174,2025-12-30,21,7,0
900867,1174,2026-03-27,24,2,0
900868,1174,2026-01-05,32,1,0
900869,1174,2026-05-07,105,3,0
900870,1174,2026-03-03,71,2,1
900871,1175,2026-04-28,27,3,0
900872,1175,2026-04-04,11,1,1
900873,1175,2026-05-03,16,7,1
900874,1175,2026-03-24,10,5,2
900875,1175,2026-02-20,17,7,1
900876,1176,2026-01-17,27,7,0
900877,1176,2026-02-26,111,2,0
900878,1176,2025-12-29,57,6,0
900879,1176,2026-01-05,94,1,0
900880,1176,2026-03-09,100,2,0
900881,1177,2026-05-30,70,5,0
900882,1177,2026-05-27,58,7,0
900883,1177,2026-05-30,75,2,0
900884,1177,2026-05-28,99,4,0
900885,1177,2026-05-30,28,2,0
900886,1178,2025-07-12,16,5,1
900887,1178,2025-07-22,7,2,1
900888,1178,2025-07-22,20,6,0
900889,1178,2025-08-18,27,1,1
900890,1178,2025-08-14,23,6,0
900891,1179,2025-09-15,67,7,0
900892,1179,2025-09-12,101,7,0
900893,1179,2026-02-06,109,6,0
900894,1179,2025-07-11,64,6,0
900895,1179,2026-04-29,51,4,0
900896,1180,2026-05-23,72,4,0
900897,1180,2026-05-25,69,2,1
900898,1180,2026-05-28,45,3,0
900899,1180,2026-05-18,111,4,0
900900,1180,2026-05-14,80,7,0
900901,1181,2026-05-18,85,5,0
900902,1181,2026-05-26,94,2,0
900903,1181,2026-05-23,34,7,0
900904,1181,2026-03-18,39,2,0
900905,1181,2026-01-07,105,7,0
900906,1182,2026-05-11,111,6,0
900907,1182,2026-05-26,67,3,1
900908,1182,2026-05-19,66,6,0
900909,1182,2026-05-26,113,1,0
900910,1182,2026-05-29,89,4,0
900911,1183,2025-08-21,67,1,0
900912,1183,2025-08-13,100,6,0
900913,1183,2026-02-21,75,6,0
900914,1183,2026-01-30,113,2,0
900915,1183,2025-10-13,79,7,1
900916,1184,2026-05-20,115,1,0
900917,1184,2026-03-17,116,2,0
900918,1184,2026-05-21,88,1,0
900919,1184,2026-05-13,27,6,0
900920,1184,2026-04-20,84,3,1
900921,1185,2026-01-09,24,7,0
900922,1185,2025-11-13,53,2,0
900923,1185,2026-02-10,73,2,0
900924,1185,2026-05-23,108,2,0
900925,1185,2026-04-25,91,3,0
900926,1186,2025-10-02,118,7,0
900927,1186,2025-10-08,73,6,1
900928,1186,2025-10-03,74,7,0
900929,1186,2025-10-23,22,7,0
900930,1186,2025-09-21,44,4,0
900931,1187,2025-08-09,100,2,0
900932,1187,2025-06-12,100,7,0
900933,1187,2025-07-14,92,3,0
900934,1187,2025-07-14,93,7,0
900935,1187,2025-06-09,119,1,0
900936,1188,2026-01-03,86,2,0
900937,1188,2026-01-13,64,3,0
900938,1188,2026-03-08,97,2,0
900939,1188,2026-01-19,89,3,0
900940,1188,2026-05-20,111,3,1
900941,1189,2025-12-23,23,1,0
900942,1189,2025-12-11,75,7,0
900943,1189,2025-12-11,96,6,0
900944,1189,2025-05-17,63,5,1
900945,1189,2025-12-16,51,4,0
900946,1190,2025-11-27,35,3,0
900947,1190,2026-03-24,118,4,0
900948,1190,2026-05-28,67,6,0
900949,1190,2026-03-02,68,4,0
900950,1190,2026-01-17,83,6,0
900951,1191,2026-02-25,58,2,0
900952,1191,2026-01-23,58,4,0
900953,1191,2025-10-27,114,1,0
900954,1191,2025-09-23,84,4,0
900955,1191,2026-05-10,67,5,0
900956,1192,2026-04-16,69,3,0
900957,1192,2026-05-10,70,2,0
900958,1192,2026-05-15,60,3,0
900959,1192,2026-04-13,107,5,0
900960,1192,2026-04-18,68,6,0
900961,1193,2025-10-27,48,2,0
900962,1193,2025-09-26,69,5,0
900963,1193,2025-12-23,71,5,0
900964,1193,2025-11-25,66,3,0
900965,1193,2025-09-20,64,4,0
900966,1194,2025-06-21,85,2,0
900967,1194,2025-09-01,63,2,0
900968,1194,2026-05-28,21,7,1
900969,1194,2026-04-16,94,7,0
900970,1194,2026-01-29,32,7,0
900971,1195,2026-05-25,77,7,0
900972,1195,2025-07-10,103,1,1
900973,1195,2025-03-26,91,5,1
900974,1195,2025-09-27,49,6,0
900975,1195,2025-11-14,50,6,0
900976,1196,2026-04-27,97,1,0
900977,1196,2025-09-02,31,2,0
900978,1196,2025-08-29,67,1,1
900979,1196,2025-09-29,117,4,0
900980,1196,2026-04-22,42,5,0
900981,1197,2025-07-28,44,2,0
900982,1197,2025-04-22,103,7,0
900983,1197,2025-09-13,77,6,0
900984,1197,2026-01-30,55,1,0
900985,1197,2025-07-15,97,2,0
900986,1198,2026-04-15,38,7,0
900987,1198,2026-05-13,52,6,0
900988,1198,2025-09-02,47,6,0
900989,1198,2025-11-03,40,4,0
900990,1198,2026-04-07,60,7,1
900991,1199,2025-09-13,104,4,0
900992,1199,2025-10-29,24,7,0
900993,1199,2025-11-27,40,4,0
900994,1199,2025-12-22,60,1,0
900995,1199,2026-02-14,115,1,0
900996,1200,2026-04-23,42,4,0
900997,1200,2026-05-04,59,7,0
900998,1200,2026-03-20,39,5,0
900999,1200,2026-05-27,87,4,0
901000,1200,2026-03-15,47,2,0
901001,1201,2025-10-01,44,6,0
901002,1201,2026-02-22,105,6,1
901003,1201,2025-06-26,58,5,0
901004,1201,2025-09-30,115,6,0
901005,1201,2026-05-20,113,3,0
901006,1202,2025-08-20,108,2,0
901007,1202,2025-05-07,96,6,0
901008,1202,2025-07-29,28,7,0
901009,1202,2025-08-06,92,7,0
901010,1202,2025-08-09,74,7,0
901011,1203,2025-05-06,62,5,0
901012,1203,2025-08-01,77,2,0
901013,1203,2025-11-19,45,2,0
901014,1203,2026-02-21,103,5,0
901015,1203,2025-05-02,98,2,0
901016,1204,2026-05-02,76,1,0
901017,1204,2026-03-18,92,5,0
901018,1204,2026-04-19,82,7,0
901019,1204,2026-04-19,68,7,0
901020,1204,2026-04-09,58,1,0
901021,1205,2026-03-23,34,6,1
901022,1205,2026-03-24,94,5,0
901023,1205,2026-04-30,118,3,0
901024,1205,2026-04-28,49,5,0
901025,1205,2026-04-04,57,7,0
901026,1206,2026-05-23,102,5,0
901027,1206,2026-02-18,38,6,0
901028,1206,2025-07-09,58,4,0
901029,1206,2025-05-10,52,4,0
901030,1206,2025-11-22,39,3,1
901031,1207,2026-01-30,117,4,0
901032,1207,2025-10-23,65,4,1
901033,1207,2025-10-28,50,1,0
901034,1207,2025-11-20,21,1,0
901035,1207,2025-11-01,61,4,0
901036,1208,2026-03-22,119,2,0
901037,1208,2025-10-11,64,2,0
901038,1208,2026-02-23,98,2,1
901039,1208,2025-09-26,97,6,0
901040,1208,2025-09-30,74,5,0
901041,1209,2026-01-09,105,6,0
901042,1209,2026-04-30,101,6,0
901043,1209,2026-01-02,35,5,0
901044,1209,2026-01-04,111,1,0
901045,1209,2025-08-04,50,1,1
901046,1210,2026-05-27,112,1,0
901047,1210,2026-05-25,47,6,1
901048,1210,2026-05-26,95,3,0
901049,1210,2026-05-25,88,3,1
901050,1210,2026-05-26,93,7,0
901051,1211,2026-05-02,45,5,0
901052,1211,2026-05-13,29,1,0
901053,1211,2026-05-01,96,3,0
901054,1211,2026-04-26,93,6,0
901055,1211,2026-04-26,90,1,0
901056,1212,2026-03-16,27,1,0
901057,1212,2025-09-01,79,6,0
901058,1212,2026-02-18,85,3,0
901059,1212,2025-04-22,75,4,0
901060,1212,2025-11-18,47,6,0
901061,1213,2025-08-09,53,3,0
901062,1213,2025-11-25,66,7,0
901063,1213,2025-08-31,69,1,0
901064,1213,2025-11-02,33,6,0
901065,1213,2025-06-26,98,2,0
901066,1214,2026-05-07,52,4,0
901067,1214,2026-02-12,24,2,0
901068,1214,2026-04-06,108,1,0
901069,1214,2025-12-16,30,4,0
901070,1214,2025-12-20,81,3,0
901071,1215,2025-11-15,36,6,0
901072,1215,2026-03-20,38,5,0
901073,1215,2025-09-04,104,5,0
901074,1215,2025-09-23,68,3,0
901075,1215,2025-08-31,89,2,0
901076,1216,2025-08-12,28,3,0
901077,1216,2025-12-29,61,2,0
901078,1216,2025-11-30,78,5,0
901079,1216,2025-11-13,80,5,0
901080,1216,2025-11-24,84,2,0
901081,1217,2026-05-02,51,3,0
901082,1217,2026-02-11,117,7,0
901083,1217,2026-02-13,99,6,0
901084,1217,2026-04-09,24,3,0
901085,1217,2026-02-26,41,5,0
901086,1218,2026-04-17,28,2,0
901087,1218,2026-01-13,60,3,0
901088,1218,2025-11-17,38,6,0
901089,1218,2026-02-07,22,5,0
901090,1218,2026-01-28,35,6,0
901091,1219,2026-05-25,104,7,0
901092,1219,2026-05-22,20,2,0
901093,1219,2026-05-19,113,6,0
901094,1219,2026-05-22,26,2,0
901095,1219,2026-05-20,33,7,1
901096,1220,2026-04-11,115,4,0
901097,1220,2026-04-15,41,2,0
901098,1220,2026-03-23,108,1,0
901099,1220,2026-04-10,101,3,0
901100,1220,2026-02-13,97,2,0
901101,1221,2025-10-09,63,3,0
901102,1221,2025-06-02,116,2,0
901103,1221,2025-10-02,80,5,0
901104,1221,2025-10-19,70,6,0
901105,1221,2026-04-23,52,1,0
901106,1222,2025-11-07,94,7,0
901107,1222,2025-07-26,91,1,0
901108,1222,2025-11-05,101,2,0
901109,1222,2026-01-28,63,6,0
901110,1222,2026-04-10,49,6,0
901111,1223,2026-03-25,27,2,0
901112,1223,2026-04-06,7,3,0
901113,1223,2026-03-08,6,5,2
901114,1223,2026-02-10,14,4,0
901115,1223,2026-03-08,25,6,0
901116,1224,2025-02-03,69,3,0
901117,1224,2025-03-08,94,7,1
901118,1224,2025-04-04,44,4,0
901119,1224,2025-02-26,111,1,0
901120,1224,2025-04-01,61,6,0
901121,1225,2026-04-17,39,2,0
901122,1225,2026-04-15,115,2,0
901123,1225,2026-05-24,74,4,0
901124,1225,2026-04-14,100,6,0
901125,1225,2026-05-17,107,4,0
901126,1226,2026-05-30,55,4,0
901127,1226,2026-04-28,89,6,0
901128,1226,2026-04-23,95,5,0
901129,1226,2026-05-14,75,4,0
901130,1226,2026-05-15,44,5,0
901131,1227,2026-04-24,12,7,2
901132,1227,2026-05-04,23,7,1
901133,1227,2026-01-15,29,4,1
901134,1227,2026-03-31,15,7,1
901135,1227,2026-01-19,7,6,1
901136,1228,2025-05-31,98,1,0
901137,1228,2025-04-28,38,4,0
901138,1228,2025-03-25,102,5,0
901139,1228,2025-10-30,41,5,0
901140,1228,2025-08-29,49,4,0
901141,1229,2026-02-24,55,1,0
901142,1229,2026-03-20,53,1,0
901143,1229,2026-01-23,111,6,0
901144,1229,2025-06-11,34,2,0
901145,1229,2025-07-09,85,3,0
901146,1230,2026-03-12,28,5,0
901147,1230,2026-04-20,22,2,0
901148,1230,2025-09-05,26,1,0
901149,1230,2026-03-09,65,7,0
901150,1230,2026-05-15,27,5,0
901151,1231,2026-01-05,48,3,0
901152,1231,2026-05-10,116,3,0
901153,1231,2026-05-17,86,5,0
901154,1231,2026-05-19,32,4,0
901155,1231,2026-02-25,115,5,0
901156,1232,2026-05-03,70,5,0
901157,1232,2026-03-19,95,2,0
901158,1232,2026-05-30,105,2,0
901159,1232,2026-05-08,61,6,0
901160,1232,2026-03-19,39,5,0
901161,1233,2026-03-23,68,2,0
901162,1233,2026-01-22,41,7,0
901163,1233,2026-02-21,35,4,0
901164,1233,2025-11-21,38,7,0
901165,1233,2026-04-24,48,2,1
901166,1234,2025-10-24,74,7,0
901167,1234,2025-12-24,61,4,0
901168,1234,2026-01-12,35,5,0
901169,1234,2025-08-15,38,7,0
901170,1234,2025-09-29,43,3,0
901171,1235,2025-09-12,27,1,2
901172,1235,2025-09-08,16,7,1
901173,1235,2025-08-29,12,1,0
901174,1235,2025-09-10,8,5,0
901175,1235,2025-08-24,28,7,1
901176,1236,2026-01-04,35,6,0
901177,1236,2026-04-02,101,2,0
901178,1236,2026-04-02,46,1,0
901179,1236,2025-10-20,69,6,0
901180,1236,2026-05-14,80,2,0
901181,1237,2026-01-20,51,2,0
901182,1237,2026-01-09,48,3,0
901183,1237,2025-11-24,114,3,0
901184,1237,2025-12-31,25,3,0
901185,1237,2025-12-11,47,3,0
901186,1238,2026-05-16,65,6,0
901187,1238,2026-05-06,100,7,0
901188,1238,2026-05-02,40,1,1
901189,1238,2026-05-20,27,5,0
901190,1238,2026-05-25,38,4,0
901191,1239,2026-05-11,97,5,0
901192,1239,2026-05-21,58,7,0
901193,1239,2026-04-10,63,7,0
901194,1239,2026-05-15,46,5,0
901195,1239,2026-05-28,98,4,0
901196,1240,2025-12-07,85,5,1
901197,1240,2026-05-05,96,7,0
901198,1240,2025-11-24,60,6,0
901199,1240,2025-09-13,97,4,0
901200,1240,2026-03-10,39,1,0
901201,1241,2025-12-31,117,2,0
901202,1241,2025-10-18,22,1,0
901203,1241,2025-05-06,57,3,0
901204,1241,2026-03-09,48,4,0
901205,1241,2025-12-31,47,2,0
901206,1242,2026-05-28,114,3,0
901207,1242,2026-05-29,29,4,1
901208,1242,2026-05-28,94,4,0
901209,1242,2026-05-29,86,4,1
901210,1242,2026-05-28,80,6,0
901211,1243,2025-05-28,41,3,0
901212,1243,2025-12-17,57,1,1
901213,1243,2025-05-13,27,2,0
901214,1243,2025-11-06,56,2,0
901215,1243,2025-08-24,68,6,1
901216,1244,2025-11-26,85,3,1
901217,1244,2026-04-25,114,5,0
901218,1244,2026-02-28,42,4,0
901219,1244,2026-01-21,22,7,0
901220,1244,2025-11-15,59,1,0
901221,1245,2026-03-25,60,1,0
901222,1245,2025-11-24,26,1,0
901223,1245,2026-05-02,98,5,0
901224,1245,2025-08-17,78,4,0
901225,1245,2026-04-26,59,1,0
901226,1246,2025-07-13,105,3,0
901227,1246,2025-07-10,100,6,1
901228,1246,2026-05-16,90,1,0
901229,1246,2026-02-09,112,2,0
901230,1246,2026-03-18,106,7,0
901231,1247,2026-05-05,39,4,0
901232,1247,2026-05-05,96,7,0
901233,1247,2026-05-24,47,1,0
901234,1247,2026-05-23,114,1,0
901235,1247,2026-05-14,29,6,0
901236,1248,2025-03-27,17,2,1
901237,1248,2025-05-06,10,5,1
901238,1248,2025-05-06,19,6,1
901239,1248,2025-04-30,8,3,1
901240,1248,2025-04-07,17,4,0
901241,1249,2026-05-25,49,5,0
901242,1249,2026-02-27,97,6,0
901243,1249,2026-03-12,34,4,0
901244,1249,2026-02-23,51,2,0
901245,1249,2026-03-02,58,7,0
901246,1250,2025-05-09,84,2,0
901247,1250,2025-11-26,34,1,0
901248,1250,2025-11-03,39,6,1
901249,1250,2025-04-16,115,3,0
901250,1250,2025-12-10,58,4,0
901251,1251,2026-03-05,69,7,0
901252,1251,2025-06-02,115,7,0
901253,1251,2025-07-04,38,5,0
901254,1251,2025-12-16,25,4,0
901255,1251,2025-12-01,22,1,0
901256,1252,2025-11-10,48,2,0
901257,1252,2026-04-14,33,3,0
901258,1252,2026-03-11,109,7,0
901259,1252,2026-03-22,54,2,0
901260,1252,2026-02-10,82,5,0
901261,1253,2026-04-09,94,2,0
901262,1253,2026-01-25,34,6,0
901263,1253,2025-12-30,92,3,0
901264,1253,2026-04-16,32,4,0
901265,1253,2026-05-18,105,7,0
901266,1254,2026-05-14,51,2,1
901267,1254,2026-05-16,51,3,0
901268,1254,2026-05-18,49,7,0
901269,1254,2026-05-29,106,1,0
901270,1254,2026-05-15,77,7,0
901271,1255,2026-01-11,81,5,0
901272,1255,2026-05-20,111,5,0
901273,1255,2026-05-02,51,6,0
901274,1255,2025-12-07,107,2,0
901275,1255,2026-02-16,93,4,0
901276,1256,2026-05-11,40,4,0
901277,1256,2026-03-07,65,5,1
901278,1256,2026-04-07,55,4,0
901279,1256,2026-01-24,33,1,0
901280,1256,2026-01-20,20,1,0
901281,1257,2025-05-03,81,4,0
901282,1257,2026-05-23,35,5,0
901283,1257,2026-03-06,39,1,0
901284,1257,2026-04-02,38,4,0
901285,1257,2026-01-16,63,3,0
901286,1258,2025-08-15,96,1,0
901287,1258,2025-06-19,112,5,0
901288,1258,2025-11-15,80,4,0
901289,1258,2026-03-14,71,2,0
901290,1258,2025-10-23,46,7,0
901291,1259,2026-03-20,79,3,0
901292,1259,2026-05-10,102,4,0
901293,1259,2026-03-23,40,6,0
901294,1259,2025-07-24,67,7,0
901295,1259,2026-05-10,64,4,0
901296,1260,2025-09-18,22,6,1
901297,1260,2025-10-26,13,4,2
901298,1260,2025-10-24,15,5,0
901299,1260,2025-10-22,11,1,0
901300,1260,2025-09-25,22,4,1
901301,1261,2025-10-23,24,4,0
901302,1261,2025-12-02,105,4,0
901303,1261,2025-07-02,28,1,0
901304,1261,2025-06-29,76,5,0
901305,1261,2025-11-08,39,4,0
901306,1262,2025-09-23,109,5,0
901307,1262,2026-03-27,111,6,0
901308,1262,2026-03-05,23,6,1
901309,1262,2025-11-14,110,5,0
901310,1262,2025-11-21,65,7,1
901311,1263,2026-01-18,57,3,1
901312,1263,2025-12-24,74,5,1
901313,1263,2025-12-01,109,7,0
901314,1263,2025-12-10,77,6,0
901315,1263,2026-04-13,37,6,0
901316,1264,2025-05-22,113,1,0
901317,1264,2026-03-22,51,5,1
901318,1264,2026-05-20,101,5,1
901319,1264,2025-05-31,111,3,0
901320,1264,2025-07-16,108,5,0
901321,1265,2025-03-16,44,7,0
901322,1265,2025-09-10,116,7,0
901323,1265,2025-05-25,100,4,0
901324,1265,2025-07-22,23,5,0
901325,1265,2025-06-01,28,7,0
901326,1266,2026-04-20,36,5,0
901327,1266,2026-05-25,87,4,0
901328,1266,2025-11-25,43,3,0
901329,1266,2025-11-28,63,2,0
901330,1266,2025-12-27,38,4,1
901331,1267,2025-11-01,110,5,1
901332,1267,2025-12-01,106,2,0
901333,1267,2026-04-21,72,1,0
901334,1267,2026-04-22,113,5,1
901335,1267,2026-04-02,97,7,0
901336,1268,2026-03-18,71,4,0
901337,1268,2025-09-14,78,5,0
901338,1268,2025-06-17,105,2,0
901339,1268,2026-04-03,35,6,0
901340,1268,2025-11-13,22,4,0
901341,1269,2026-05-14,115,7,1
901342,1269,2026-05-06,88,5,0
901343,1269,2026-05-27,78,5,0
901344,1269,2026-05-28,107,1,0
901345,1269,2026-05-25,85,7,0
901346,1270,2026-03-30,104,1,0
901347,1270,2026-05-19,39,3,0
901348,1270,2026-01-28,80,4,0
901349,1270,2026-01-23,26,4,0
901350,1270,2026-01-24,30,5,0
901351,1271,2026-03-25,117,4,0
901352,1271,2025-06-21,96,3,0
901353,1271,2025-04-14,98,2,0
901354,1271,2026-01-12,20,3,0
901355,1271,2025-12-25,64,2,0
901356,1272,2026-05-15,22,6,0
901357,1272,2026-04-03,94,6,0
901358,1272,2026-04-04,52,6,0
901359,1272,2026-04-25,34,5,0
901360,1272,2026-02-23,46,4,0
901361,1273,2025-09-09,58,3,0
901362,1273,2025-10-15,65,3,0
901363,1273,2025-11-22,93,5,1
901364,1273,2025-11-04,37,3,0
901365,1273,2025-11-03,92,6,0
901366,1274,2025-07-20,26,2,0
901367,1274,2025-09-18,6,3,1
901368,1274,2025-09-05,21,2,0
901369,1274,2025-08-06,22,6,1
901370,1274,2025-07-01,22,5,1
901371,1275,2025-03-03,111,3,0
901372,1275,2025-07-18,93,5,0
901373,1275,2025-12-06,25,3,0
901374,1275,2025-09-29,101,5,0
901375,1275,2025-08-23,93,1,0
901376,1276,2026-05-12,22,1,0
901377,1276,2026-05-05,23,7,1
901378,1276,2026-05-25,5,3,1
901379,1276,2026-05-12,24,6,2
901380,1276,2026-05-27,11,6,0
901381,1277,2026-02-21,94,6,0
901382,1277,2026-03-04,38,7,0
901383,1277,2026-05-10,81,3,0
901384,1277,2026-05-05,75,6,0
901385,1277,2026-03-17,76,2,0
901386,1278,2026-05-21,81,4,0
901387,1278,2026-05-30,117,3,0
901388,1278,2026-05-29,29,4,0
901389,1278,2026-05-22,40,1,0
901390,1278,2026-05-23,83,1,0
901391,1279,2025-07-18,99,6,0
901392,1279,2025-06-17,57,6,0
901393,1279,2026-04-14,75,7,0
901394,1279,2026-02-15,109,3,1
901395,1279,2025-04-22,109,7,0
901396,1280,2025-01-23,83,5,0
901397,1280,2026-03-10,64,2,0
901398,1280,2025-09-11,116,5,0
901399,1280,2025-04-22,100,7,0
901400,1280,2025-12-28,21,7,0
901401,1281,2026-01-28,69,2,0
901402,1281,2026-05-10,113,1,0
901403,1281,2025-12-24,108,6,0
901404,1281,2026-02-06,75,3,0
901405,1281,2025-12-03,27,4,0
901406,1282,2026-05-27,60,4,0
901407,1282,2026-05-27,119,5,1
901408,1282,2026-05-28,30,4,0
901409,1282,2026-05-30,57,5,0
901410,1282,2026-05-27,55,2,0
901411,1283,2026-03-04,25,1,0
901412,1283,2026-03-14,82,1,0
901413,1283,2026-04-11,40,5,0
901414,1283,2026-03-05,67,6,0
901415,1283,2026-05-08,23,7,0
901416,1284,2026-05-02,93,3,0
901417,1284,2026-05-14,84,2,0
901418,1284,2026-05-03,68,6,0
901419,1284,2026-05-07,28,5,0
901420,1284,2026-05-16,25,6,0
901421,1285,2026-01-23,93,2,0
901422,1285,2025-09-16,86,2,0
901423,1285,2025-06-06,37,3,0
901424,1285,2025-10-16,88,3,1
901425,1285,2026-03-22,66,3,0
901426,1286,2026-05-13,44,7,1
901427,1286,2026-05-11,91,7,0
901428,1286,2025-11-11,83,6,0
901429,1286,2025-04-20,101,6,0
901430,1286,2025-11-08,71,7,0
901431,1287,2026-01-07,43,5,0
901432,1287,2026-05-29,52,3,0
901433,1287,2026-03-30,92,2,0
901434,1287,2026-04-17,38,6,1
901435,1287,2026-02-14,90,7,0
901436,1288,2025-06-04,39,7,0
901437,1288,2025-02-28,34,2,0
901438,1288,2025-05-27,82,3,0
901439,1288,2025-03-12,54,5,0
901440,1288,2025-06-12,114,2,0
901441,1289,2025-11-09,85,1,0
901442,1289,2025-10-08,47,4,0
